ID,date
4909693,17.12.2017
9100084,6.10.2005
5908140,5.2.2017
344276,10.1.2017
8676803,16.6.2019
6194135,30.8.2018
7967745,10.6.2023
8606790,6.3.2016
8917655,23.8.2019
2062860,23.10.2021
2367511,29.6.2012
6537372,8.12.2022
1848884,4.2.2018
9053856,2.12.2000
4978751,8.9.2023
5293363,2.10.2005
9078154,20.1.2024
5872432,17.10.2020
9805602,2.7.2017
2367834,19.10.2011
154883,28.2.2011
1433663,18.11.2015
3753603,29.2.2001
4945386,6.6.2020
1888569,9.9.2015
4367745,11.5.2014
7334062,31.5.2001
4137178,28.6.2009
4571267,31.6.2004
7154194,29.12.2023
2964646,20.1.2008
7469429,29.5.2009
6886115,21.11.2005
3450363,11.1.2007
2725296,20.5.2023
766411,12.11.2021
7600373,14.2.2018
3860626,9.3.2002
5674495,7.10.2001
599390,23.2.2010
2370590,21.7.2017
7844580,18.11.2010
947454,9.2.2008
4683883,13.4.2021
1074717,18.1.2020
2942289,21.5.2009
4862975,20.10.2014
6488958,16.1.2003
8733861,15.9.2013
4592282,7.10.2021
7493559,14.8.2010
7215350,6.5.2015
1771604,18.4.2011
4649233,14.3.2000
3910333,22.3.2008
2992284,3.10.2011
8624102,29.7.2011
5124017,1.6.2014
4345052,9.8.2002
589415,25.11.2023
2378806,17.3.2009
5072104,13.8.2008
8001317,25.7.2019
5553233,11.7.2004
8867791,5.11.2020
9123703,16.6.2000
9074891,10.7.2004
4933271,31.10.2013
4770325,1.1.2014
9502753,4.7.2013
7499918,18.8.2020
9504829,26.10.2009
492254,26.6.2023
5720469,30.2.2006
2683658,12.1.2010
9479093,18.10.2016
8538465,9.5.2022
8293664,17.3.2017
8692622,9.2.2003
6380256,2.5.2013
1222604,9.1.2018
3922961,21.4.2015
8313850,21.7.2011
5184840,20.11.2017
4065979,13.11.2006
8401143,1.6.2003
666566,30.1.2002
5644721,28.4.2002
3103011,21.6.2005
6814214,24.7.2000
6005330,14.2.2006
8988315,26.8.2010
2722099,8.6.2022
5773884,11.10.2007
1299507,1.11.2001
8570517,19.7.2022
8018050,2.12.2007
172356,31.10.2016
5761090,21.2.2016
9814043,24.4.2022
967733,31.4.2002
2375966,20.3.2018
9074605,16.3.2010
4604844,18.11.2017
5148712,4.4.2004
4666388,12.1.2015
2326504,28.11.2009
5377314,18.3.2000
4816272,24.4.2003
9449647,8.1.2008
8751010,23.3.2002
6502929,15.11.2006
2485237,24.6.2023
8087227,12.2.2010
148151,8.12.2007
357479,11.3.2000
2404932,6.4.2005
4736751,18.10.2002
6771002,25.11.2001
6926881,24.10.2024
3973334,7.2.2003
3075399,14.6.2004
4083730,30.6.2017
1464548,8.3.2017
1046458,9.12.2010
3582101,16.4.2023
1451044,22.1.2008
5383404,12.1.2008
7000005,13.10.2023
863589,3.2.2016
5698245,25.3.2024
1427072,13.5.2007
7823196,26.10.2024
9693289,13.7.2024
2538416,2.3.2023
3804662,26.8.2023
8766958,13.8.2013
3574611,1.4.2012
1876894,2.5.2023
1335063,7.10.2003
6673106,15.8.2002
2025999,17.3.2015
6168073,13.6.2015
3973525,4.12.2008
3498328,30.4.2001
5475067,2.6.2013
2572610,18.6.2008
6784360,26.12.2016
639698,24.7.2019
866490,24.10.2019
7825103,25.11.2013
9905121,10.1.2006
6597436,12.4.2009
9815463,26.4.2003
1020124,9.10.2002
6341642,6.3.2019
47000,11.11.2002
5436240,12.1.2002
1736243,26.10.2007
4665059,25.5.2017
9489115,15.7.2020
6023988,10.12.2012
7819375,9.4.2010
3953899,28.5.2002
6424035,27.3.2003
7640095,30.5.2003
5886014,31.4.2006
7655595,9.4.2014
613469,26.1.2007
5273121,14.12.2013
2784175,11.8.2012
231080,18.11.2019
7185858,29.10.2007
7207400,17.8.2012
6034862,14.12.2020
7284971,21.9.2022
8955941,9.10.2022
1733507,29.8.2022
8660474,15.4.2003
1346598,21.1.2017
6297857,31.3.2015
8656615,30.8.2001
6500144,6.2.2013
1710655,23.9.2012
740875,6.4.2012
840053,14.6.2016
7508120,13.5.2022
8107977,9.9.2024
5187464,2.9.2006
7694499,6.4.2002
6557910,24.9.2014
3287009,22.9.2012
6419652,3.7.2002
5258488,15.1.2012
8530694,29.8.2019
1520019,31.9.2012
1355110,2.4.2004
2500181,13.11.2011
8437177,3.2.2021
3015650,9.7.2019
870650,27.9.2002
6862937,21.11.2018
6617634,3.6.2007
9950864,15.2.2004
2814361,8.6.2000
9519969,5.9.2009
8274120,22.6.2004
369620,2.4.2015
4351743,2.3.2023
2757329,27.11.2001
928961,31.8.2017
6379970,28.4.2007
9467440,11.3.2011
1284149,4.7.2016
6445420,3.5.2011
6908054,22.6.2024
459966,1.4.2015
3369695,12.10.2010
6299523,27.2.2023
1456433,15.4.2024
136489,27.10.2008
3938680,25.4.2018
642672,26.4.2020
8100159,13.8.2019
4706101,7.3.2022
1461958,23.7.2013
1581113,26.10.2015
2051704,23.1.2015
3076442,21.6.2011
9928039,3.7.2004
2026103,29.2.2017
4364510,30.7.2024
2156353,28.7.2010
6000603,7.9.2013
6460090,2.4.2002
9110049,29.7.2000
4917262,28.3.2000
5679235,14.7.2007
939076,24.4.2003
8740428,30.7.2016
5253738,21.2.2018
3349092,14.8.2010
6674368,23.2.2000
7934040,22.1.2023
3748107,17.11.2001
2393038,27.3.2018
6393694,6.1.2019
2902408,28.5.2007
6966821,9.6.2007
5894673,2.7.2009
1428210,9.7.2000
6652380,5.9.2002
6177205,8.5.2005
5788325,10.11.2001
381926,3.9.2014
7508789,7.12.2006
9227717,10.9.2006
9973177,20.11.2003
4636721,22.6.2013
9514251,9.1.2011
9890602,27.10.2009
3656795,22.10.2002
770970,27.4.2007
2038217,25.8.2024
913192,7.8.2022
490829,9.2.2013
1994960,20.6.2019
6824563,21.1.2004
759046,30.2.2011
9824236,5.9.2017
7392216,15.5.2021
4585447,9.7.2017
4025468,13.10.2009
7670595,9.7.2015
1780307,21.5.2007
7882761,16.2.2011
4741925,11.4.2021
2147763,23.10.2022
2031944,29.10.2004
253692,31.12.2010
3620230,9.6.2019
2986424,5.2.2000
9212495,2.9.2004
7148874,18.4.2002
111659,12.4.2012
2687786,20.11.2008
4056463,8.10.2008
456075,24.6.2007
7617499,10.10.2010
7418905,24.4.2015
1842689,20.12.2012
8999001,11.10.2020
5441079,1.2.2010
4229336,3.4.2016
702269,6.3.2004
6140788,22.12.2011
8707470,6.6.2019
3444672,6.4.2024
4659568,18.12.2024
2978549,11.8.2021
299064,21.10.2001
3132868,31.10.2020
3344634,9.2.2014
3945247,9.3.2004
8625369,17.1.2010
8963510,30.11.2007
6499027,17.4.2000
5583869,4.7.2017
306006,9.10.2003
442772,11.2.2016
5335624,30.11.2013
8198178,30.11.2007
2404930,5.1.2010
1543792,25.10.2010
6237047,7.6.2005
7474630,12.2.2017
2134628,21.3.2019
6538114,25.4.2008
8209720,7.2.2021
1440520,14.2.2002
504485,26.6.2007
3241936,31.12.2017
8935579,26.1.2018
3449347,11.8.2005
5724199,18.8.2023
8392790,29.12.2021
7586365,11.8.2013
592910,4.5.2006
7983847,22.6.2020
3887583,10.2.2001
321412,12.9.2020
9314148,26.11.2022
5713276,16.3.2015
1984487,2.2.2009
5799469,12.1.2017
5336893,8.1.2013
1990349,29.7.2006
5549146,10.6.2012
5023266,16.10.2009
2407800,26.8.2020
5840646,29.6.2012
7062777,16.6.2004
788473,22.6.2021
7120951,11.1.2009
1981538,12.12.2016
4374640,9.12.2002
2577237,18.1.2017
6591970,12.3.2023
4331676,15.4.2021
40039,22.6.2009
3723912,27.11.2016
3612877,17.8.2020
6633918,16.3.2005
6448412,11.6.2015
3123250,20.1.2013
2634798,30.4.2004
6944664,4.6.2001
2240663,27.5.2005
8827948,16.2.2009
1132136,21.3.2018
500826,11.6.2003
4547706,10.4.2003
780502,18.6.2024
889822,29.6.2015
7479394,5.3.2023
5128775,20.11.2000
2602394,22.5.2022
6285300,9.4.2003
1437054,20.9.2023
5308468,1.2.2018
8209320,29.4.2023
5838302,31.8.2012
5110214,24.5.2004
4258665,8.8.2007
293303,15.11.2003
4316169,31.4.2022
2400827,2.8.2003
6678906,1.12.2017
311328,3.12.2003
9854969,11.2.2015
7982442,31.4.2012
7733429,7.6.2014
4835768,12.5.2011
5132826,16.12.2016
5566275,23.2.2004
7855810,17.4.2015
8816994,19.1.2011
8032658,5.1.2021
8615146,22.10.2019
9242607,8.3.2007
9278775,9.5.2003
4237734,26.8.2014
9568172,25.10.2017
4569868,4.12.2001
5163189,7.1.2023
5496255,25.9.2004
7272098,11.2.2010
9082453,14.1.2007
464797,24.8.2014
2922838,27.9.2002
3312151,31.6.2001
9534424,29.10.2017
4499011,18.3.2003
2197488,6.10.2024
5324848,22.12.2009
8194681,21.6.2018
5761379,27.4.2022
384868,22.7.2003
3768770,21.5.2005
6183828,2.7.2001
9385726,24.4.2009
8867338,10.8.2000
4010331,9.6.2008
6634236,4.2.2013
214617,28.7.2001
8761865,28.11.2009
4015798,24.1.2010
368400,7.6.2021
5524737,31.8.2022
6565068,2.6.2017
2355592,9.11.2008
4684466,20.10.2010
5234487,3.6.2006
3360029,1.1.2019
9956149,26.10.2020
9758457,24.1.2015
35953,17.3.2008
4724207,4.2.2011
7733268,23.6.2012
4914016,26.3.2024
7619451,6.4.2009
7715799,11.5.2015
5058840,23.11.2017
8251555,16.4.2007
7134448,3.11.2022
1493539,22.11.2015
6293033,19.3.2003
6621061,3.3.2024
7005015,15.9.2024
9029962,6.2.2019
8583655,30.12.2009
642959,6.3.2022
2242262,3.4.2011
4623056,4.8.2024
9483339,26.1.2007
8821080,25.12.2022
5599008,6.11.2020
4871698,23.3.2003
2524460,26.7.2000
4472179,10.8.2008
8474916,25.7.2023
5322945,29.10.2014
420295,18.7.2004
8142473,29.4.2004
2056232,5.7.2000
1208469,6.4.2005
3992092,29.2.2024
9368540,5.8.2019
493179,9.11.2015
3831277,9.3.2011
3124104,20.7.2014
6171048,27.4.2014
1386050,12.6.2010
2665905,4.9.2010
2356753,26.9.2016
7778521,1.12.2007
7372181,21.8.2024
9754620,29.1.2001
7377159,13.5.2005
5787734,6.7.2016
6845521,30.4.2002
5362927,2.2.2000
3878186,29.6.2001
3942455,17.4.2010
4196906,12.9.2001
1694846,12.8.2004
7729741,12.9.2003
3005869,8.3.2012
7640718,18.9.2003
466264,16.10.2015
5107268,15.5.2005
2019385,7.3.2003
5634866,18.5.2001
880690,26.6.2011
3184522,30.4.2019
4922688,11.9.2023
2440603,18.7.2019
5673005,29.4.2024
1092508,19.6.2015
3169043,24.6.2000
1033898,12.9.2018
2593926,8.11.2007
6896740,9.6.2016
5863648,10.12.2014
7089207,25.8.2000
5329371,14.4.2017
2307558,5.11.2009
9508541,2.12.2020
7520376,18.11.2009
8099870,10.2.2019
8152436,9.9.2002
3897746,20.9.2014
6107133,30.10.2018
6364743,10.10.2006
3447260,29.12.2023
9698186,11.5.2022
641851,18.11.2007
1671627,10.10.2018
7206795,9.6.2021
2284335,12.5.2022
1097620,27.4.2001
9968049,5.2.2000
3019894,28.1.2014
8839863,2.1.2013
6574072,2.5.2009
8100658,16.5.2016
1976749,21.7.2024
6308785,11.6.2002
2340163,24.3.2014
5564966,25.8.2000
162177,16.5.2010
7099934,29.1.2018
5492161,20.6.2018
9109783,4.9.2022
4550538,2.4.2014
4865509,31.2.2012
4926112,18.8.2018
9838423,5.10.2011
153226,25.12.2011
2429775,26.7.2017
4297956,2.12.2000
1765396,30.4.2004
9356640,3.1.2005
9360214,2.7.2023
2948514,4.6.2017
9762265,31.1.2021
964308,23.10.2006
4208279,18.8.2021
6500646,28.6.2005
2530740,7.5.2008
950785,10.12.2001
2688421,23.3.2007
3485455,9.8.2021
9950042,6.1.2016
8029439,8.9.2024
854299,4.6.2005
2843133,18.7.2015
6017557,27.1.2004
6988752,26.10.2018
8204088,12.9.2013
8126040,2.11.2012
6775672,29.1.2016
6508578,24.11.2024
5474476,22.5.2021
1714569,13.9.2021
5140142,30.1.2012
698599,26.1.2016
4049572,22.3.2004
8469358,31.7.2007
9733034,24.5.2012
4538389,8.8.2012
7154726,10.7.2001
3791614,8.7.2016
8120382,10.7.2013
1243818,30.6.2014
3657982,2.7.2003
5655721,13.3.2021
5059120,31.2.2002
1600538,22.10.2018
8615370,31.6.2006
8906052,11.11.2001
7628648,13.8.2002
4888433,30.12.2002
8118177,21.10.2017
1578730,13.12.2001
2179672,23.3.2017
9039587,4.5.2021
7975748,31.3.2008
5519552,27.2.2000
6369222,18.2.2018
2696182,23.3.2012
8863699,28.8.2024
3763509,26.7.2015
3288558,21.1.2006
2495747,20.10.2019
5379308,21.12.2014
4533620,30.4.2023
9553209,7.12.2013
2750344,18.2.2003
5220300,26.3.2003
6019139,11.3.2016
9991601,17.1.2009
3040071,27.7.2015
9741909,30.2.2019
2560691,20.4.2020
565308,14.3.2023
6585790,24.10.2017
4891328,28.2.2008
3802422,7.12.2000
974132,16.10.2023
7799563,28.3.2015
426200,2.5.2021
4092880,23.9.2019
395764,16.7.2007
7863101,27.1.2018
6371647,3.3.2015
6678860,22.11.2001
1158118,26.2.2009
8668016,7.5.2011
1913904,11.7.2006
7160334,4.12.2001
3488830,10.8.2014
1065565,1.6.2020
6976048,21.1.2011
1881014,2.5.2000
4010827,22.12.2017
4408800,14.11.2021
1802046,13.12.2020
8609500,21.6.2017
2546636,24.2.2017
8223703,31.6.2000
2664102,30.2.2003
4366289,13.5.2007
291992,10.12.2023
2300004,24.10.2001
4159348,31.12.2014
3052236,27.2.2010
9365136,22.1.2012
4370190,9.2.2017
5867307,8.9.2014
1524084,12.6.2024
9762801,19.3.2024
9172636,11.9.2004
3660831,26.1.2011
2038698,13.10.2011
6649311,12.3.2021
4165186,20.4.2009
2714529,4.1.2015
761944,16.7.2004
6957871,6.4.2020
3907150,2.5.2010
9734310,6.3.2003
8107865,7.2.2022
8112620,21.1.2024
5157766,21.12.2013
2295421,25.9.2005
9691564,4.2.2021
8135388,9.6.2010
1161423,23.1.2018
3081640,21.5.2011
2534475,22.12.2015
6889503,12.11.2022
8739857,5.12.2007
488652,28.8.2003
840533,19.11.2004
2809361,7.7.2001
3448168,16.6.2016
105999,7.7.2009
7894508,18.10.2018
9803331,16.4.2013
5661764,6.11.2014
5990034,5.5.2006
7657581,19.5.2010
9813262,18.12.2016
5680734,4.9.2008
2750837,9.1.2012
6877387,22.8.2002
1079611,8.10.2021
6525326,21.2.2009
2034366,2.5.2018
2752494,10.7.2021
2187564,18.12.2008
3725629,14.9.2000
7871467,3.4.2015
8148107,26.7.2016
9537458,19.6.2013
3382745,29.8.2024
7806805,15.12.2007
7007841,9.5.2013
6431083,31.5.2000
137303,14.3.2019
4781896,12.3.2017
3921639,10.7.2013
3776828,8.4.2006
1835221,19.1.2002
8093270,15.12.2023
9090122,11.7.2009
3740536,13.8.2020
7258200,4.4.2016
137749,13.3.2007
7396634,5.2.2015
1094105,22.2.2005
1476879,24.12.2012
8411895,9.3.2003
2957231,28.1.2013
2563912,18.11.2023
6702621,7.7.2011
9237239,19.6.2024
2013058,4.9.2018
9050020,2.1.2003
2909031,7.10.2013
812782,25.7.2015
7068054,3.10.2004
7821089,30.12.2007
8363112,15.11.2012
6537620,4.11.2010
2321068,13.2.2010
5772407,23.4.2000
3564013,15.8.2000
5501974,9.9.2012
6126563,11.5.2021
6002001,4.12.2018
6958415,30.4.2010
6715766,21.6.2017
1313836,28.5.2007
8850210,10.7.2023
7755296,26.11.2023
161362,13.8.2019
6551742,13.10.2002
6427529,25.6.2016
111500,21.4.2019
3277661,31.8.2000
1792591,17.11.2021
7457050,18.11.2013
7034676,20.5.2010
9246404,27.7.2008
4836434,17.1.2008
2204925,8.1.2014
1340468,20.4.2024
8977157,23.9.2015
7050747,2.3.2018
7603239,14.10.2018
273978,15.12.2011
3373319,8.12.2010
9339570,24.2.2002
6212721,19.12.2008
8560369,2.5.2017
1428918,3.3.2010
274949,27.3.2020
6706172,25.3.2009
550221,22.6.2003
5507320,21.6.2002
4909249,28.10.2024
5726961,9.10.2002
333942,13.10.2005
3458124,27.11.2014
3941870,7.1.2011
4679141,29.4.2005
9740999,26.11.2009
2227893,13.4.2009
810793,11.12.2024
2060638,27.12.2024
9147211,13.10.2022
7036632,7.4.2019
3997498,1.4.2003
7986790,25.2.2008
2553830,10.8.2020
9065858,26.1.2011
7216927,30.3.2007
2237036,25.12.2022
7404259,8.8.2005
3462230,23.9.2013
8904487,27.10.2005
9138160,17.7.2014
353626,13.12.2012
8741701,13.4.2001
6977760,26.9.2012
6820916,11.2.2015
9137917,15.10.2003
5472767,7.6.2000
9039131,2.4.2007
261255,22.7.2010
2017758,16.12.2008
7897594,30.11.2020
226720,16.11.2013
3225468,29.12.2022
7066928,1.2.2009
4702036,21.10.2014
3812640,19.11.2004
3211690,20.1.2017
2952415,14.12.2022
2674276,5.8.2020
6627479,18.6.2014
4384082,5.2.2006
8987843,20.2.2017
998744,2.9.2021
2070659,4.8.2012
8011448,9.3.2024
2784025,1.8.2001
8707052,20.6.2016
1856243,30.5.2007
6391217,15.3.2022
7625003,3.3.2011
312366,3.2.2002
3739073,4.5.2002
7281750,31.5.2010
6411784,20.7.2010
6123666,25.9.2008
414993,8.1.2002
9101914,7.7.2024
8033012,25.9.2019
4345462,30.3.2013
7137230,9.3.2013
6455457,14.4.2021
151707,2.6.2003
9050770,7.3.2017
1549737,11.12.2022
5393361,5.6.2000
8433708,30.5.2018
1064358,24.1.2012
1728935,7.1.2019
2632091,6.7.2000
9466039,25.10.2006
2767381,20.10.2021
3374678,1.7.2007
5081459,25.4.2024
6542650,24.10.2024
3190659,23.5.2016
6336458,30.8.2019
678502,5.10.2015
8743768,8.12.2001
283318,17.11.2023
8679883,19.12.2010
4671546,12.10.2012
5142628,8.9.2021
6739484,21.3.2024
6567932,13.6.2022
2579371,26.11.2014
2688488,31.7.2024
7466886,7.6.2004
8577176,5.7.2002
220556,9.6.2024
7202980,22.7.2011
1506816,15.7.2020
6867682,25.7.2015
8822490,17.12.2007
3624852,25.9.2023
7037889,20.3.2013
9251729,11.3.2020
5844013,31.6.2004
6151644,7.10.2019
5801594,17.1.2013
8628849,4.9.2004
1991523,1.10.2015
9216824,20.6.2012
3505874,4.2.2002
786855,4.9.2009
9321177,26.2.2002
6772890,19.10.2015
643531,4.10.2004
3163311,13.5.2000
7410722,1.9.2016
3477018,12.5.2013
9661262,23.5.2001
5672357,5.11.2021
2879623,28.5.2014
7281887,30.7.2013
3314082,31.5.2007
5349910,4.4.2007
2754613,8.9.2016
5352901,17.3.2010
216591,12.9.2003
7303356,13.9.2010
8482400,9.4.2001
1307663,28.2.2022
6122390,4.5.2012
9161010,11.12.2018
7128598,16.9.2020
5121548,16.8.2017
1316634,24.10.2009
4751461,13.9.2020
8744688,29.3.2013
4803346,23.10.2004
4815268,15.5.2001
4688660,21.4.2019
2970225,31.3.2001
3689271,7.11.2024
7179695,7.8.2019
5138730,5.2.2013
8467926,18.12.2003
9213394,1.4.2005
5035051,18.5.2009
1403483,16.8.2021
8534333,8.1.2004
3582003,17.6.2008
3261503,25.9.2009
4750617,4.7.2011
2731220,4.11.2019
2711406,3.8.2004
7732738,14.1.2011
7798178,10.11.2014
4636758,30.7.2009
468045,28.11.2006
1872299,9.2.2019
498056,28.12.2006
8252658,4.5.2017
2913909,18.6.2005
9645754,23.6.2021
5645744,29.3.2001
5050796,31.10.2014
1264421,29.1.2010
3497671,17.7.2020
7486773,21.6.2003
4055659,8.5.2006
1786935,3.7.2010
1318299,28.1.2014
3641912,14.12.2019
4971592,29.2.2014
9776546,26.8.2009
8780456,8.12.2009
3679655,22.1.2020
8523146,30.12.2002
3085989,27.8.2008
9338639,16.5.2006
1245742,24.2.2005
5604431,11.11.2005
1026805,30.2.2014
3175786,24.6.2008
423480,15.7.2021
3479953,13.8.2013
8492283,18.1.2016
2367770,29.4.2005
7315285,22.5.2013
7741555,21.6.2004
8105053,10.3.2008
2788825,17.4.2003
914960,15.3.2006
3199392,18.9.2013
5797899,9.11.2013
3904128,31.10.2006
2689080,27.4.2007
6605452,26.1.2017
8058544,4.6.2003
3126848,26.12.2006
6831875,12.6.2005
1892622,25.1.2018
1610340,3.3.2019
2573741,24.2.2021
2448094,30.8.2016
3196546,18.9.2020
3990136,2.1.2005
9853160,11.8.2001
3355622,14.8.2004
2469103,9.10.2005
8363464,31.11.2024
3434993,26.7.2015
5158092,26.11.2017
2498922,19.1.2012
9702074,3.5.2004
2172017,14.9.2017
9864856,19.9.2010
5630127,25.4.2005
399469,31.3.2019
3760415,8.5.2024
1821860,27.8.2013
8849357,26.12.2011
3154460,31.6.2020
1939199,5.10.2018
7908001,15.9.2018
9649086,21.7.2003
7239283,17.11.2016
536701,12.11.2001
9869343,22.7.2001
1864674,16.6.2008
7774884,31.3.2002
5109443,11.1.2007
9556983,16.1.2016
1942862,2.6.2013
9686611,18.9.2012
2177313,8.1.2014
2621944,4.7.2011
9349992,1.3.2011
5030291,15.5.2010
1644096,20.3.2021
7344461,31.8.2011
984861,15.11.2006
2984,8.12.2016
3988369,2.4.2007
1420666,6.2.2022
8246304,16.12.2021
9062305,23.9.2001
8780930,25.2.2009
3249938,1.12.2012
873323,4.7.2019
4104813,11.1.2007
6646792,23.2.2014
8386263,15.4.2021
6643152,1.5.2023
3422484,28.9.2000
8431106,18.6.2010
4055290,16.8.2008
3724334,26.3.2007
5225576,6.11.2012
9743232,21.5.2003
1576016,9.9.2013
6530743,23.8.2014
7085753,27.2.2014
4669774,11.4.2015
9614959,23.4.2020
347262,4.5.2008
2723398,10.2.2006
8969936,16.3.2013
963675,4.8.2022
3276474,29.7.2020
100848,28.9.2008
5727562,25.2.2020
1310334,6.8.2007
5978870,8.6.2019
5731005,15.10.2008
9689527,29.1.2013
5165043,16.10.2018
1463604,25.1.2023
3989575,22.12.2006
6068186,11.6.2023
8575245,17.10.2018
5108214,18.3.2009
7551792,1.4.2012
7137330,16.6.2009
7205678,8.9.2024
6146566,10.12.2006
9651956,23.11.2012
3704884,13.11.2015
6127816,6.7.2006
9318726,2.3.2013
1294126,10.3.2013
7287762,24.3.2007
3569630,10.12.2004
4472424,4.7.2015
4268285,31.8.2004
6383196,5.2.2000
1931546,26.11.2002
7344260,16.1.2000
8981726,24.10.2012
3208563,19.4.2019
6725788,9.3.2018
7038274,31.7.2014
5032861,20.2.2004
3954583,18.9.2013
4345385,10.12.2007
4933192,18.9.2020
9433536,26.12.2018
929817,28.7.2017
6428441,19.7.2005
1068902,9.2.2011
3031873,11.2.2014
9060885,27.5.2010
2587150,23.3.2001
9481050,27.3.2020
1293612,27.1.2000
2272614,28.8.2016
2480322,23.3.2010
9353695,27.11.2010
8262559,31.6.2004
41716,3.11.2016
3667809,6.1.2023
772653,11.10.2003
7232701,24.4.2010
808194,23.7.2020
3176699,26.7.2012
503904,26.8.2019
4299749,17.9.2018
4342837,27.4.2015
5681000,31.11.2016
7383510,8.10.2010
2596537,8.3.2017
6066109,12.7.2002
8150577,4.2.2000
3176380,25.5.2011
7427362,16.8.2012
2293281,31.3.2007
9791444,5.8.2001
9938592,25.11.2023
1919543,26.2.2017
5928401,15.10.2010
7866057,2.7.2010
9782433,19.8.2007
6947195,13.7.2019
1483571,14.9.2001
2257803,14.3.2002
338999,5.9.2015
6403339,31.4.2017
7781686,24.2.2002
5097926,6.8.2022
3109968,29.8.2008
8154966,31.10.2012
1582841,20.7.2017
685481,4.8.2003
730748,11.9.2021
8819654,30.12.2002
2903407,31.8.2019
3410288,1.7.2003
772493,8.10.2020
9810650,31.6.2022
7648895,12.4.2002
1241983,27.4.2000
4928260,6.5.2000
9480211,11.11.2001
9277045,14.12.2013
8295908,27.1.2001
1922092,22.3.2005
9080547,9.12.2010
1155941,21.6.2007
8619771,20.3.2024
7268953,26.1.2000
2015460,24.4.2009
431121,5.9.2001
6917867,3.6.2006
1515708,10.5.2010
4687020,3.11.2014
8053331,12.2.2020
324244,13.9.2011
6079646,26.5.2008
4427897,31.6.2005
4904876,21.5.2002
8429199,2.1.2013
3616435,17.1.2000
6864443,16.12.2003
4893365,22.5.2022
8642459,12.11.2022
3592799,12.6.2020
6545164,16.8.2014
1237462,25.10.2009
5219685,31.11.2002
1013991,20.7.2024
196390,25.6.2019
4424022,18.3.2013
6709763,19.4.2021
9545023,1.3.2016
5997405,16.12.2018
2185959,11.3.2011
9252323,26.6.2008
4485312,19.5.2010
7117330,20.9.2007
2975695,31.8.2004
6825307,26.3.2008
7971904,5.10.2000
5404827,12.1.2021
4520536,1.11.2003
3285986,13.11.2007
7547919,6.7.2012
413561,22.7.2017
836561,9.10.2007
3940243,21.12.2015
395384,27.1.2023
2013919,13.3.2010
6744413,11.9.2015
7738697,7.12.2015
3969800,6.5.2017
1252611,28.5.2007
1968539,15.6.2001
8690801,4.12.2014
369733,4.6.2016
5725930,2.9.2013
3822616,20.2.2011
8549224,30.8.2002
6490525,21.11.2014
1705310,18.10.2021
4633082,6.2.2024
6409046,1.2.2023
4577935,7.1.2020
1973408,22.4.2006
8066304,15.12.2009
2955415,29.3.2022
9627654,11.11.2007
232556,31.9.2014
3497994,29.2.2024
4533487,27.9.2018
4210916,30.5.2016
4293575,10.1.2020
766976,3.5.2008
2486159,27.5.2015
7396636,25.4.2010
9482895,25.11.2021
1854135,8.7.2024
5003736,29.10.2023
3420785,2.4.2013
3132921,26.1.2014
3206483,23.9.2016
510977,30.9.2016
4704619,18.1.2016
5415907,9.12.2014
3311960,7.6.2013
8473749,25.6.2007
940371,20.7.2006
5234533,31.4.2018
9307434,30.12.2019
9029033,7.9.2010
5064856,21.11.2017
3881738,18.8.2017
3712466,29.9.2021
1460595,20.4.2009
6155163,9.2.2007
969753,23.5.2011
3078738,2.10.2011
3530819,5.3.2004
1248127,16.9.2009
1617714,24.11.2001
491038,16.1.2010
9937101,4.8.2013
276616,7.12.2005
7012473,12.9.2002
3073710,23.9.2002
2743432,5.2.2000
2744539,29.4.2007
2441638,4.12.2010
4507776,13.8.2017
7712234,27.7.2019
8779250,5.7.2008
2407152,18.2.2020
3908742,25.12.2004
3519603,30.1.2008
7201016,4.3.2000
7246436,8.12.2022
6231833,24.9.2008
8397838,4.7.2009
2731357,18.7.2014
8062957,25.5.2023
1756960,12.12.2006
4226997,8.10.2013
2481481,15.12.2006
7256392,12.3.2023
2192902,3.6.2019
8356142,10.1.2009
1041595,24.6.2002
4525805,21.3.2014
9532080,13.11.2004
4307647,9.9.2019
8782199,17.11.2018
8106538,29.9.2019
4249185,6.11.2004
8508575,6.7.2013
9148477,31.1.2008
2870416,28.12.2017
2490155,5.3.2006
6152117,2.4.2014
9409240,11.4.2002
8066692,3.4.2018
9480709,16.1.2010
3653915,21.10.2011
1892273,25.5.2011
3738471,31.3.2019
3240040,16.9.2024
1625864,11.7.2000
8697744,9.5.2013
1128746,24.8.2002
6287884,1.6.2019
1115642,5.4.2022
5007266,3.9.2014
3743942,31.2.2005
9443307,30.9.2016
9847958,12.11.2014
5516541,21.7.2018
5296942,11.1.2009
6197023,5.2.2013
1551945,21.8.2013
9819630,10.3.2006
8016002,21.3.2004
2848718,4.7.2019
4395503,13.10.2014
4033713,1.10.2015
5492687,22.11.2019
7189607,1.6.2020
2352713,25.1.2021
1591461,21.4.2002
9597778,2.12.2007
2363542,11.4.2014
3464894,19.8.2012
464669,17.8.2019
177404,19.8.2006
7084079,1.11.2023
9816556,20.7.2011
7883,14.8.2017
8188853,10.10.2002
5064860,4.7.2009
4338884,9.8.2000
7955749,15.9.2024
7653837,15.7.2001
1238218,15.11.2007
8159021,7.12.2000
5998010,11.5.2003
4545946,5.3.2008
9278854,14.8.2005
6822344,4.6.2016
3608597,16.9.2017
